생산량,생산비용,공급품질평가(%),배송지연(일),결함률,품질평가점수,유지관리(시간),가동중단 시간비율(%),재고회전율,재고부족율(%),근로생산성(%),월별안전사고건,에너지소비량(kWh),에너지효율,추가공정시간,추가재료비용($),결함상태
445,7623.22,94.73,4,4.85,85.30,11,0.20,2.92,0.00,97.53,5,4101.78,0.13,9.15,475.80,1
610,17836.06,81.03,0,3.09,83.72,16,1.75,6.47,0.10,88.91,5,4482.18,0.42,4.24,420.71,1
246,8407.69,80.99,4,4.50,64.83,5,3.41,5.28,0.03,84.92,0,2824.84,0.22,4.31,492.14,1
247,17555.62,87.73,3,3.43,73.04,14,2.87,8.36,0.09,84.51,2,2453.49,0.44,8.67,398.91,1
963,9189.14,87.07,0,2.64,82.52,1,4.89,2.36,0.03,80.68,4,4933.41,0.34,7.56,364.61,1
810,14643.23,86.31,4,4.35,67.49,7,4.33,5.29,0.08,96.85,6,1927.55,0.24,7.34,377.34,1
919,15412.26,89.82,0,2.62,92.02,13,0.30,4.55,0.07,85.30,3,1888.02,0.34,3.52,460.03,1
588,12689.82,86.41,3,4.41,98.89,4,3.63,3.13,0.09,87.18,7,3861.63,0.36,8.50,373.20,1
739,9579.66,83.85,2,1.81,68.59,2,1.68,5.03,0.10,96.18,2,1718.63,0.38,6.21,404.48,1
650,8189.67,86.19,2,1.08,67.48,9,3.41,7.38,0.09,82.40,5,2597.64,0.43,5.02,186.40,1
971,9559.20,88.22,1,3.14,89.91,10,2.52,6.64,0.08,82.45,8,1674.84,0.48,4.55,278.89,1
250,16490.97,84.83,2,2.75,98.26,10,1.41,2.94,0.05,95.91,0,1783.45,0.11,1.36,173.65,0
514,16826.71,93.63,0,2.19,75.65,7,1.74,3.75,0.01,93.53,0,4071.47,0.33,5.15,202.50,0
397,14974.77,94.32,3,3.32,76.81,12,3.11,8.40,0.04,90.18,1,2258.85,0.23,6.01,113.98,1
710,8904.30,92.15,0,4.07,98.76,10,4.83,6.02,0.06,96.58,3,2370.87,0.49,5.43,136.25,1
362,18607.93,81.77,5,1.76,87.78,16,1.86,7.65,0.06,84.56,5,2008.62,0.14,8.63,337.05,1
863,15060.98,93.54,5,3.01,88.77,14,0.16,6.56,0.06,96.62,3,2737.61,0.12,3.80,446.49,1
243,13406.61,81.28,3,3.69,82.51,0,2.23,2.31,0.03,85.53,5,2854.31,0.12,8.96,279.41,1
445,6664.84,91.92,1,1.10,98.98,18,2.72,8.37,0.06,87.25,1,3118.67,0.19,4.63,350.42,1
723,11705.83,94.79,5,4.16,87.55,15,4.00,2.51,0.09,82.57,8,4870.27,0.33,7.25,423.89,1
671,11905.37,84.22,2,3.23,95.80,18,3.64,9.55,0.04,82.04,2,4618.77,0.30,1.78,242.71,1
101,13199.72,80.61,4,2.03,89.40,22,3.91,6.10,0.02,83.80,0,1155.61,0.14,7.85,240.17,1
996,10706.01,96.88,5,0.99,71.62,21,1.49,2.51,0.00,86.67,7,3449.04,0.19,1.11,357.09,1
751,11338.23,82.68,1,4.86,71.87,10,4.99,3.17,0.07,97.40,6,2560.31,0.41,9.11,130.47,1
552,5630.37,99.07,3,0.67,82.51,17,0.69,4.37,0.07,98.01,2,4350.79,0.41,5.64,302.09,1
136,16098.56,81.45,4,3.89,69.97,17,0.96,2.13,0.04,86.52,8,4770.12,0.49,6.08,214.52,1
259,18771.15,83.98,0,2.86,92.68,9,0.78,8.30,0.04,81.84,8,2668.44,0.45,1.76,340.34,0
108,9200.56,86.96,3,2.16,64.42,16,2.95,4.49,0.09,84.20,7,2842.22,0.30,4.29,271.32,1
332,17875.13,92.40,3,0.80,93.18,12,0.68,6.71,0.00,89.49,0,3360.59,0.27,2.41,222.67,1
758,18661.55,82.51,1,3.13,67.48,6,4.02,7.72,0.09,89.07,1,4709.33,0.34,5.96,173.00,1
915,16309.43,85.79,2,1.76,81.68,9,2.16,6.24,0.09,95.17,2,2732.00,0.22,7.39,413.15,1
307,17073.60,84.78,2,4.60,71.30,2,2.80,7.80,0.06,88.41,1,1667.28,0.33,8.90,188.88,1
230,5270.10,84.27,0,1.87,72.94,1,4.56,8.32,0.04,83.94,0,4050.93,0.50,5.21,409.41,1
251,15900.06,94.08,0,2.95,62.53,6,1.04,6.62,0.02,94.86,5,1574.12,0.21,4.00,128.89,1
153,9571.27,84.35,0,0.95,99.44,4,1.72,7.20,0.07,88.48,6,3251.49,0.48,8.62,166.18,0
219,17440.92,87.33,1,4.69,61.26,2,2.65,6.13,0.00,84.99,9,3685.98,0.49,2.31,457.16,1
772,9222.82,87.82,0,2.19,86.50,1,0.77,3.46,0.09,88.55,6,3278.25,0.19,6.65,341.13,0
727,18091.31,99.53,0,0.86,74.85,22,3.06,8.36,0.06,89.10,1,3626.04,0.46,1.12,173.73,1
686,6688.71,99.09,4,2.24,85.84,21,5.00,9.98,0.00,85.93,6,1462.10,0.45,3.21,381.51,1
724,15555.29,96.00,2,3.20,74.25,5,3.26,9.75,0.02,99.91,1,2904.07,0.12,6.32,429.30,1
521,6448.02,81.36,3,3.63,89.17,6,1.66,5.34,0.00,93.85,5,4893.47,0.22,5.44,322.64,1
203,8628.41,86.34,2,0.75,87.62,21,4.66,4.70,0.08,97.10,5,1198.50,0.37,6.95,217.38,1
353,12031.52,90.12,3,4.19,86.28,10,2.36,5.33,0.10,95.82,4,4767.45,0.30,3.53,259.80,1
326,9518.98,95.55,4,0.86,71.20,20,1.77,3.25,0.07,88.25,4,4933.98,0.27,7.16,400.57,1
211,13975.36,97.17,2,4.35,61.15,2,3.55,4.03,0.09,90.01,9,4299.61,0.47,5.84,283.47,1
609,9458.57,96.90,4,0.91,76.59,8,1.57,9.14,0.06,80.94,0,1303.99,0.49,1.13,262.11,0
198,16147.90,93.74,2,2.12,78.69,10,1.55,9.59,0.07,87.36,0,2600.49,0.47,6.58,283.57,0
252,5722.14,86.26,4,3.25,88.19,17,2.17,3.55,0.02,92.51,9,4225.81,0.13,1.71,227.29,1
960,18543.42,81.22,0,1.19,72.35,0,1.28,9.21,0.01,89.28,4,1220.10,0.23,7.73,344.87,1
995,17783.96,94.03,0,0.80,72.61,14,1.08,3.13,0.08,92.16,7,1788.52,0.41,5.70,125.43,1
977,15017.07,80.20,0,1.47,62.42,3,0.03,6.06,0.10,94.27,0,2956.78,0.41,2.84,422.96,1
437,13898.32,88.18,5,1.08,87.47,3,3.15,7.15,0.06,80.85,2,1630.59,0.39,6.03,169.27,0
921,7779.95,93.87,2,2.81,73.98,10,0.94,9.61,0.05,83.42,5,4283.07,0.15,9.28,279.95,1
262,6184.54,95.32,1,3.15,88.21,17,4.72,4.67,0.05,83.75,9,3818.08,0.47,7.68,409.40,1
819,8592.65,86.08,4,4.05,81.49,22,2.05,6.22,0.04,90.06,0,2761.13,0.13,3.72,430.46,1
780,16918.67,96.23,1,3.45,78.77,14,0.13,2.60,0.09,94.80,9,4513.55,0.13,2.06,181.68,1
679,13742.10,88.93,1,2.35,85.45,6,3.46,5.31,0.01,96.49,4,2041.35,0.36,8.61,175.96,0
900,19931.56,94.54,3,2.63,86.40,6,1.01,7.60,0.08,97.85,4,2958.16,0.24,2.58,149.60,1
497,17835.44,93.86,0,2.37,71.56,16,0.27,7.46,0.04,87.01,1,1245.35,0.17,1.56,472.12,1
376,12821.69,99.75,5,4.29,65.63,21,3.09,7.41,0.07,93.63,2,1382.74,0.45,7.41,165.76,1
603,17470.60,93.25,0,0.53,85.58,23,3.81,4.22,0.07,94.88,0,4775.55,0.12,2.59,152.13,1
995,13984.68,92.19,0,3.43,94.91,15,3.86,7.00,0.01,83.30,0,4633.65,0.32,7.01,288.12,1
491,6723.99,98.30,1,1.41,76.38,15,4.80,9.69,0.00,93.75,1,2863.90,0.20,3.51,467.84,1
234,6407.86,83.13,3,4.51,66.78,7,0.29,8.67,0.04,88.44,7,1568.63,0.43,3.35,205.62,1
294,18644.40,95.04,0,4.37,90.26,2,0.19,2.87,0.07,98.57,5,1712.43,0.24,3.92,316.74,1
739,17439.30,85.49,4,0.98,95.22,14,3.22,5.99,0.04,80.62,6,1840.30,0.32,8.24,234.40,1
132,18184.68,89.49,0,2.73,84.27,0,3.58,8.21,0.10,89.61,5,1331.90,0.32,5.49,328.86,0
982,11456.41,97.78,2,3.73,64.29,6,0.80,9.46,0.08,99.33,1,2165.19,0.44,1.50,440.23,1
769,18387.85,84.66,1,1.47,78.91,12,0.00,5.26,0.06,99.61,4,4673.88,0.29,8.87,421.57,1
137,11650.70,89.84,2,4.26,72.43,9,0.57,4.83,0.03,98.77,2,3674.64,0.42,6.03,341.08,1
329,14106.34,86.20,4,2.39,94.82,8,1.88,5.38,0.03,85.48,3,1988.20,0.33,1.41,267.94,0
464,14469.61,83.64,5,3.10,66.82,8,0.27,7.39,0.03,92.76,0,3441.82,0.46,9.02,351.69,1
875,8561.50,85.16,0,2.17,61.22,11,2.15,7.95,0.10,96.86,1,2895.48,0.15,6.79,316.30,1
325,10767.67,98.55,3,2.45,97.29,19,3.69,7.57,0.01,87.84,5,3454.90,0.15,2.29,160.68,1
376,12315.01,97.35,0,1.36,95.05,21,4.28,8.93,0.08,89.61,9,1319.81,0.13,5.97,291.02,1
383,14009.77,95.52,1,0.62,63.09,6,2.20,7.36,0.08,91.96,7,2720.98,0.11,5.36,300.73,1
978,16153.91,96.16,3,0.59,70.31,7,3.30,6.97,0.06,94.21,3,2100.89,0.31,6.81,247.86,1
928,6063.98,92.88,4,1.90,95.01,1,1.98,2.73,0.03,86.77,9,3816.56,0.43,3.94,481.13,1
915,8815.87,96.69,0,1.94,73.89,13,3.08,8.22,0.05,98.73,8,4092.60,0.37,6.69,188.39,1
758,10427.80,91.55,3,2.03,82.48,9,4.45,5.61,0.10,81.29,9,1497.28,0.29,9.24,391.43,0
615,12087.40,92.93,1,3.56,77.34,17,4.16,8.86,0.01,90.91,7,3603.22,0.19,8.29,478.15,1
646,5684.73,89.17,2,0.76,78.36,17,2.40,6.60,0.02,81.75,7,4845.74,0.44,6.74,328.35,1
291,7100.36,90.57,5,4.68,98.78,17,1.31,6.95,0.06,88.86,6,1771.30,0.24,7.33,185.66,1
148,9152.21,80.69,1,1.50,71.85,15,0.69,9.47,0.03,85.15,9,4637.21,0.24,9.29,427.12,1
116,9970.21,81.63,4,1.27,76.80,4,3.61,6.34,0.01,80.26,8,3363.78,0.49,6.49,381.29,0
271,12230.62,88.70,0,3.97,62.45,19,4.85,2.47,0.10,87.82,6,1207.69,0.46,6.93,217.42,1
319,7941.47,85.85,5,1.51,79.57,4,4.31,4.87,0.09,95.64,2,3993.20,0.50,2.33,176.28,0
257,14161.70,90.91,4,0.86,92.53,19,1.02,3.18,0.09,83.77,5,2913.09,0.45,5.23,349.71,1
576,9210.25,82.67,5,4.44,63.95,22,3.60,3.50,0.02,96.31,2,3884.70,0.38,3.71,293.12,1
145,8104.89,93.83,2,4.36,62.78,9,1.45,9.48,0.03,97.19,5,4236.72,0.22,4.89,367.51,1
617,5082.59,83.27,2,3.66,90.58,12,3.33,9.14,0.08,84.18,8,2054.58,0.45,2.34,154.37,1
198,5114.96,82.09,2,3.01,88.96,16,1.36,5.55,0.07,85.44,1,1566.29,0.20,1.16,245.16,1
991,8286.03,82.91,1,4.34,82.60,17,1.17,6.78,0.04,83.34,5,1642.01,0.30,4.57,203.50,1
844,5550.82,97.54,2,1.92,78.73,12,0.52,2.26,0.03,83.68,2,4467.74,0.13,3.90,347.74,1
136,6620.39,90.56,2,2.86,95.53,16,0.25,5.76,0.10,80.73,6,1494.31,0.48,4.78,247.02,1
379,10082.91,89.35,1,2.68,90.67,14,4.29,6.51,0.01,97.15,3,2538.78,0.33,9.38,373.59,1
448,17038.79,82.13,2,2.09,92.48,11,0.25,2.13,0.00,90.57,4,2337.10,0.20,7.36,407.52,1
596,13580.73,92.99,4,4.51,92.53,9,0.44,8.32,0.00,86.56,9,4461.82,0.22,3.95,174.87,1
401,12690.02,97.36,4,1.25,85.71,12,1.19,4.36,0.08,85.79,5,2910.77,0.49,2.61,467.93,1
280,9402.33,96.56,3,1.17,78.32,10,4.44,5.62,0.01,90.89,7,4985.79,0.35,6.57,414.86,0
706,18976.31,92.52,4,3.10,94.59,2,1.66,6.29,0.05,86.53,1,3948.22,0.27,6.92,350.71,1
198,10955.23,81.51,0,3.46,97.04,21,0.96,9.94,0.04,97.27,3,4403.69,0.30,5.35,463.57,1
799,6306.39,82.25,0,1.38,60.95,9,3.58,2.79,0.01,84.22,3,1394.69,0.14,2.91,206.35,1
215,14256.00,80.99,0,2.26,62.06,10,1.60,6.44,0.07,97.65,5,2012.41,0.13,1.26,268.69,1
290,6707.58,85.15,1,4.76,98.35,5,1.67,6.24,0.01,93.28,3,1541.78,0.34,3.39,134.31,1
260,12611.18,85.20,0,3.51,94.93,5,1.26,7.07,0.06,80.30,4,3873.15,0.24,8.09,302.56,1
355,18113.34,87.70,3,3.83,75.55,4,4.48,4.29,0.04,81.18,7,1676.25,0.33,8.68,346.43,1
422,12403.20,98.86,1,2.52,64.76,6,2.81,2.83,0.03,90.02,3,1520.67,0.13,4.72,125.62,1
227,15533.88,92.21,3,4.72,63.22,21,2.69,3.43,0.09,98.25,5,3458.43,0.48,8.17,112.99,1
117,19892.25,96.70,4,3.81,66.26,11,1.32,8.59,0.09,94.62,6,1921.25,0.22,9.94,267.96,1
892,6972.34,94.21,2,2.56,70.00,11,4.18,2.83,0.04,92.44,7,2917.30,0.13,7.45,175.65,1
834,9120.97,82.25,3,3.06,79.54,6,2.86,5.74,0.04,80.63,8,1204.47,0.17,7.56,403.52,1
665,10918.64,94.72,2,3.62,88.06,1,0.78,3.56,0.03,87.08,9,3722.45,0.14,9.19,367.49,1
669,11327.42,85.50,1,3.16,99.46,0,1.03,3.30,0.09,86.92,7,3165.27,0.17,4.04,230.33,1
422,11165.32,92.78,3,4.45,77.66,22,2.34,3.65,0.06,90.84,3,3589.69,0.27,1.10,118.31,1
971,18614.17,86.82,3,2.11,80.73,17,3.90,5.94,0.01,85.16,3,2101.63,0.40,9.88,172.98,1
785,15710.49,99.95,5,1.85,80.87,11,4.70,3.90,0.09,85.34,9,2114.41,0.21,5.41,376.67,1
891,14118.58,85.27,1,1.46,81.58,6,3.32,2.77,0.05,92.42,4,4205.44,0.27,8.07,496.07,1
725,9640.59,85.58,1,0.67,80.71,18,2.53,8.41,0.04,98.89,2,3874.25,0.47,8.31,230.58,1
387,17356.86,98.61,0,0.69,60.35,21,1.25,6.32,0.03,93.20,1,3318.91,0.22,4.58,420.80,1
762,17317.97,93.93,3,3.55,63.91,9,4.91,5.77,0.10,99.72,8,1376.18,0.16,5.86,119.27,1
738,5023.48,94.51,3,3.47,64.06,10,2.38,2.55,0.07,83.07,7,4424.69,0.17,2.98,466.49,1
254,14546.02,96.73,1,3.27,88.20,4,0.81,6.64,0.01,80.68,5,4079.63,0.28,2.06,286.48,1
485,8864.11,99.51,4,2.66,95.79,7,1.35,2.83,0.06,88.78,4,4674.38,0.46,2.08,315.42,0
884,5892.87,81.31,1,4.42,97.14,13,2.85,3.47,0.02,88.58,9,1674.55,0.12,4.11,194.06,1
203,14056.93,96.44,2,2.12,99.04,7,4.73,4.77,0.04,84.51,0,3746.63,0.34,2.67,489.87,0
345,10757.58,82.57,2,1.66,80.39,0,2.41,2.88,0.03,86.91,8,1061.17,0.39,6.20,169.25,0
275,11843.55,93.00,2,3.04,67.02,23,4.59,6.13,0.01,88.85,0,3939.47,0.29,4.69,369.91,1
576,6815.38,98.24,3,1.12,95.54,7,1.12,2.72,0.06,98.80,0,4490.13,0.43,1.19,488.81,0
858,16267.67,80.80,5,1.92,77.33,17,2.29,4.10,0.06,96.80,5,3611.06,0.29,3.51,263.52,1
637,6065.11,87.25,1,0.74,90.35,23,4.00,3.49,0.04,99.81,3,2508.74,0.20,4.21,355.91,1
966,6202.70,96.53,2,4.77,63.90,9,1.46,4.53,0.07,85.31,9,1813.36,0.18,3.08,491.05,1
917,10321.57,94.03,5,3.39,61.61,11,2.56,2.30,0.03,96.86,3,4593.03,0.10,3.38,221.55,1
507,19125.89,89.19,4,4.45,90.13,19,3.02,7.21,0.06,88.13,4,3984.98,0.49,3.32,258.75,1
624,15028.59,81.10,1,3.54,77.01,22,2.25,9.91,0.06,94.92,2,2361.76,0.28,5.55,284.72,1
927,15180.05,88.54,5,2.11,99.82,15,0.96,7.07,0.07,84.03,1,2136.61,0.11,4.52,201.08,1
605,10428.80,89.38,2,2.81,63.89,4,4.61,4.89,0.08,96.24,9,3944.05,0.10,6.75,426.94,1
135,5151.97,92.82,1,4.82,79.20,23,3.65,6.57,0.10,85.41,6,3863.40,0.11,2.65,381.92,1
784,14541.44,86.23,1,1.64,93.09,11,3.18,8.77,0.08,96.44,9,3559.96,0.25,8.29,313.57,1
119,18699.30,90.51,3,4.44,92.69,5,4.99,6.97,0.06,94.94,3,1911.70,0.13,5.25,196.77,1
420,14188.60,81.32,1,4.66,96.64,4,2.28,7.07,0.09,90.02,1,4411.22,0.12,2.38,297.13,1
875,18105.48,99.45,2,3.52,71.91,0,2.12,3.77,0.04,93.46,8,3998.65,0.37,2.50,431.98,1
499,6808.38,89.56,2,2.29,66.07,9,1.81,4.76,0.07,93.36,3,3046.35,0.26,7.33,148.76,1
982,5996.66,93.65,0,3.66,77.26,20,4.90,4.51,0.02,96.66,9,4313.11,0.11,3.75,411.12,1
570,13009.51,93.24,3,0.69,93.13,2,4.35,5.89,0.06,90.33,5,3969.04,0.41,5.14,232.17,0
242,7132.06,94.31,2,4.58,78.94,5,1.58,6.80,0.08,98.88,3,4424.98,0.13,6.73,472.50,1
191,5175.60,85.36,4,2.68,93.17,4,1.53,9.48,0.09,89.56,1,3029.13,0.44,8.91,346.86,0
453,11330.51,86.31,3,2.57,89.19,16,0.52,3.91,0.03,88.66,4,3498.60,0.45,6.00,274.51,1
933,9425.61,82.51,4,3.05,68.38,17,4.39,3.22,0.01,89.00,0,4418.29,0.41,3.49,325.79,1
826,13658.00,80.80,2,2.61,62.43,4,2.86,9.53,0.06,83.33,8,2776.08,0.32,2.58,462.32,1
953,5656.09,91.95,2,4.24,95.93,8,4.50,5.90,0.09,96.84,2,3482.61,0.21,6.85,283.21,1
764,13379.64,97.82,5,1.73,80.01,19,4.03,5.88,0.09,90.58,8,1063.34,0.28,5.33,338.84,1
797,10147.51,88.98,1,0.51,76.89,8,2.15,2.88,0.08,80.40,3,1850.29,0.10,7.29,349.19,0
289,14784.37,81.54,2,3.78,74.33,0,2.16,7.67,0.00,91.94,2,2306.45,0.36,7.02,473.31,1
224,17684.07,93.42,3,4.09,67.72,21,1.96,3.93,0.03,97.58,8,2127.15,0.11,6.23,277.23,1
249,15387.39,96.43,5,4.75,68.16,14,4.95,9.09,0.01,89.87,6,3360.56,0.35,4.95,240.83,1
413,11448.97,84.89,5,3.24,67.48,9,3.06,7.10,0.03,83.30,6,4542.48,0.36,9.08,296.31,1
669,15094.50,88.43,4,1.65,79.56,13,1.84,9.63,0.01,82.32,3,3547.91,0.16,7.23,460.08,1
441,9130.72,96.78,1,4.66,91.92,6,1.29,9.84,0.02,98.00,5,1966.11,0.27,4.25,491.99,1
404,9594.70,97.54,0,3.99,82.76,3,0.20,2.03,0.04,94.03,7,4455.01,0.49,8.24,488.49,1
791,16834.78,84.86,3,3.08,95.73,4,3.53,2.96,0.05,99.32,5,3528.18,0.45,7.64,191.88,1
937,16975.71,83.85,0,4.66,87.57,15,4.11,9.65,0.07,98.05,3,2446.67,0.24,6.77,203.79,1
153,17863.44,98.22,1,2.16,77.98,16,1.87,6.54,0.07,97.86,9,3955.72,0.11,4.14,112.67,1
543,18749.53,96.41,2,3.71,87.57,12,3.90,3.39,0.07,80.12,7,3306.33,0.22,6.89,164.24,1
712,11464.78,95.20,3,0.68,62.79,5,2.45,3.30,0.07,94.84,8,1579.07,0.48,2.18,258.83,1
671,10567.59,88.76,0,1.25,69.81,10,1.20,6.39,0.03,89.38,3,4086.39,0.24,6.67,192.12,1
719,14016.11,86.85,1,0.60,90.72,16,2.84,5.73,0.01,94.85,3,3590.27,0.16,5.49,399.58,1
104,15583.79,90.93,2,1.10,60.51,4,0.02,7.80,0.06,100.00,7,2056.68,0.34,5.67,217.82,1
202,15326.08,81.83,3,3.45,68.69,5,1.56,8.86,0.04,94.21,4,1849.48,0.36,7.64,382.62,1
295,10618.29,95.13,3,4.11,62.61,9,1.04,4.42,0.05,93.56,3,1523.64,0.27,6.64,247.45,1
873,7502.90,91.65,3,4.95,91.21,20,3.27,3.77,0.02,93.09,7,1967.78,0.38,3.25,420.79,1
976,11457.94,83.73,2,2.06,90.23,0,0.68,7.36,0.06,93.90,2,1631.32,0.40,1.67,166.89,1
983,7138.91,83.76,0,3.20,92.55,20,1.45,9.32,0.06,86.84,1,3468.20,0.41,8.56,163.04,1
449,18351.46,83.68,3,4.72,60.18,9,1.66,4.79,0.03,86.40,3,3395.13,0.30,8.96,371.87,1
146,10188.16,81.14,0,1.25,80.05,16,0.02,4.18,0.05,95.69,0,3344.69,0.42,2.48,465.97,1
966,7316.90,91.76,1,3.73,88.19,2,0.23,3.81,0.09,81.06,0,3567.56,0.11,3.79,157.19,1
919,14687.34,80.35,5,0.90,85.99,16,1.11,3.08,0.02,96.28,0,4654.21,0.19,9.44,473.85,1
755,14553.53,80.98,0,4.38,63.36,3,0.58,6.77,0.09,90.43,3,1921.50,0.21,2.84,146.93,1
368,10109.06,91.46,0,4.16,67.25,1,0.77,4.25,0.01,98.20,7,3351.10,0.14,2.50,200.15,1
469,6075.68,96.39,5,0.65,79.03,4,4.18,6.92,0.04,89.46,7,1313.34,0.18,2.64,471.80,0
735,11144.43,86.53,3,0.91,86.14,9,3.42,2.66,0.01,83.56,1,1480.57,0.50,7.57,421.17,0
205,9668.26,86.99,4,0.72,65.83,0,2.42,2.92,0.09,87.23,2,3617.36,0.27,8.99,237.10,1
769,15156.81,91.93,4,2.01,67.41,0,4.54,6.29,0.00,98.12,2,2946.32,0.47,4.54,481.81,1
758,14086.69,85.48,2,2.79,68.18,3,0.15,6.09,0.02,99.87,0,4033.33,0.17,2.22,327.22,1
756,10468.91,80.53,5,2.90,69.55,6,1.72,4.17,0.09,88.44,2,2702.71,0.18,6.27,128.90,1
219,8268.39,94.70,5,1.70,69.06,13,4.12,8.62,0.06,83.34,7,1510.39,0.32,2.89,381.23,1
886,11810.02,91.62,4,2.16,86.15,17,4.91,4.89,0.00,91.07,4,1331.55,0.36,8.98,329.04,1
703,15324.11,94.83,1,0.70,77.52,1,4.72,6.44,0.04,91.44,9,1755.86,0.27,8.84,497.64,0
445,12283.85,84.12,3,2.89,88.77,20,4.86,5.35,0.06,96.71,6,4981.12,0.27,5.27,362.72,1
840,5413.05,87.05,1,2.34,65.06,21,4.73,5.19,0.08,94.22,5,2667.44,0.33,3.65,283.50,1
573,12581.83,82.52,1,1.73,61.95,15,1.87,6.64,0.10,85.22,4,3006.83,0.23,7.93,208.76,1
216,19460.26,82.60,4,1.09,95.12,21,4.91,4.53,0.07,87.90,4,4078.79,0.38,2.62,377.42,1
890,5584.94,97.17,1,4.98,65.93,15,3.30,3.99,0.03,92.67,8,4365.68,0.26,3.30,442.60,1
740,7400.37,83.68,3,3.28,83.29,23,2.89,9.94,0.09,95.82,3,4187.25,0.48,2.20,230.23,1
733,16343.20,96.26,3,2.26,95.48,9,3.33,9.03,0.09,93.82,3,2525.09,0.42,8.59,243.70,0
612,11877.85,91.58,4,4.57,76.43,1,2.70,5.18,0.08,91.27,5,4717.96,0.32,8.22,210.94,1
850,9338.67,92.37,0,3.02,74.86,6,1.96,3.97,0.10,82.95,0,3737.66,0.31,7.04,320.63,1
901,18501.25,95.63,3,2.53,71.87,20,0.91,3.81,0.09,93.78,8,3485.73,0.48,2.76,363.17,1
195,6742.08,94.07,0,3.41,66.10,16,3.01,8.80,0.07,82.85,1,4031.32,0.34,5.32,336.23,1
737,19338.78,96.69,4,4.79,65.52,2,4.15,4.47,0.09,87.97,1,3243.34,0.43,6.42,481.77,1
217,9709.50,81.12,1,4.08,65.29,19,3.00,4.71,0.07,86.17,4,1636.67,0.31,9.39,219.45,1
659,18326.06,94.95,3,0.68,64.56,11,3.05,3.58,0.07,93.80,3,2276.86,0.20,2.52,248.94,1
700,14044.14,97.02,0,2.00,69.62,1,2.56,9.69,0.07,95.65,2,3231.78,0.38,5.64,367.06,1
587,17400.61,85.72,5,2.62,72.27,6,1.94,3.96,0.07,83.37,4,1072.67,0.47,2.42,340.14,1
336,19760.20,92.81,3,1.92,98.46,16,2.29,3.98,0.04,96.24,6,2749.40,0.44,4.99,100.75,1
984,9326.08,86.28,3,3.65,83.14,18,4.95,9.55,0.04,80.14,9,4023.21,0.18,2.80,224.91,1
288,10782.68,91.60,0,4.95,78.31,13,2.29,8.92,0.05,92.48,3,4344.12,0.33,4.75,446.50,1
803,10105.81,83.33,0,1.73,72.98,1,2.50,4.00,0.09,84.79,1,3469.10,0.18,4.67,213.56,1
546,13121.11,94.24,3,4.44,67.32,20,3.30,2.68,0.07,80.20,0,1706.32,0.19,8.80,140.83,1
680,7312.18,83.52,1,3.95,65.73,3,2.33,8.56,0.01,89.10,7,4225.22,0.40,7.82,182.08,1
960,13125.57,89.89,2,3.80,99.47,20,1.65,4.36,0.09,97.84,9,2336.48,0.44,1.60,194.97,1
185,7919.36,98.24,5,3.39,65.16,18,1.21,8.55,0.01,89.44,6,4533.97,0.21,9.77,425.87,1
796,5864.71,82.93,3,1.44,78.26,7,2.32,3.82,0.01,80.52,3,1063.32,0.21,1.22,480.32,0
384,10136.72,92.92,1,0.64,70.87,23,3.99,7.44,0.09,95.42,9,1267.69,0.38,2.06,261.57,1
319,9053.72,84.66,0,2.45,74.08,19,3.66,2.67,0.07,81.64,0,1646.32,0.47,3.80,119.79,1
146,13365.63,93.67,4,4.44,77.13,11,1.18,4.15,0.03,96.07,3,3632.62,0.39,2.95,140.74,1
193,10209.16,91.87,4,4.68,99.33,22,2.88,9.41,0.04,85.65,7,3535.52,0.25,7.63,237.91,1
552,7087.95,86.19,2,3.89,95.06,1,2.11,5.19,0.07,80.29,1,1597.63,0.42,1.35,307.56,1
303,11660.66,88.96,5,2.48,93.73,18,2.43,8.73,0.02,96.08,4,1582.74,0.40,8.90,197.15,1
317,14393.51,88.11,5,3.86,98.08,23,2.97,5.51,0.08,94.07,9,4812.97,0.37,9.49,406.90,1
440,19907.73,85.90,2,3.35,94.26,11,1.99,8.72,0.08,93.91,0,2289.95,0.29,2.09,370.42,1
650,18204.72,87.09,3,0.58,63.03,15,0.41,5.47,0.02,87.16,5,2732.17,0.48,3.42,178.89,1
711,14351.09,91.29,0,3.75,78.51,11,2.63,3.06,0.06,83.25,9,1357.62,0.34,3.93,371.51,1
353,14309.91,98.31,3,2.30,90.78,4,0.59,9.64,0.07,94.47,4,4020.34,0.50,5.61,432.54,0
833,8019.68,85.31,2,2.52,98.48,10,0.56,2.58,0.01,86.42,2,3485.81,0.14,1.07,164.00,1
456,10927.07,97.92,4,4.33,91.19,9,0.40,5.27,0.03,82.44,9,3351.07,0.21,4.42,308.20,1
122,5591.89,82.07,2,3.99,95.00,2,4.24,7.18,0.03,96.59,5,3017.26,0.36,1.07,268.93,1
861,12133.19,93.13,0,1.80,88.26,22,0.40,2.63,0.06,85.06,3,2029.71,0.23,3.14,496.67,1
857,8416.25,83.37,1,3.55,80.93,11,1.79,9.52,0.06,93.83,4,3198.13,0.46,3.91,150.84,1
936,19460.43,99.37,3,3.03,96.97,5,1.64,2.25,0.08,86.34,1,1280.80,0.33,1.29,463.49,1
199,18641.82,89.06,4,1.23,93.00,18,0.46,8.01,0.01,92.97,3,1297.88,0.14,2.05,177.37,1
