생산량,생산비용,공급품질평가(%),배송지연(일),결함률,품질평가점수,유지관리(시간),가동중단 시간비율(%),재고회전율,재고부족율(%),근로생산성(%),월별안전사고건,에너지소비량(kWh),에너지효율,추가공정시간,추가재료비용($),결함상태
848,17749.630572,95.489712,5,1.379402,76.076807,5,2.519100,3.661457,0.067914,85.406565,2,3234.123176,0.490979,2.316255,253.490596,1
754,15035.335060,82.688669,4,0.550196,85.863891,2,4.087656,9.584420,0.098730,83.459378,8,3195.879036,0.414874,8.570570,492.082376,0
270,11934.433415,89.354412,4,1.590466,74.028740,5,1.899551,9.572456,0.000251,85.921542,6,3043.320449,0.398999,3.495500,282.500612,1
640,11176.483124,92.117936,3,3.554492,70.935357,7,0.668856,8.542010,0.050997,84.934274,3,4775.539640,0.357324,9.636627,444.378537,1
135,14764.602007,88.567036,0,1.539900,83.095971,5,2.159352,9.484441,0.092384,88.966149,8,4738.278792,0.239163,7.259471,455.186208,0
624,13181.478041,80.542133,3,2.790516,97.340075,15,3.003143,7.322624,0.086354,94.933523,8,2440.579891,0.167846,4.591995,163.148686,1
259,5934.096588,95.670030,4,4.495182,61.399275,15,0.036993,3.877215,0.002314,91.082588,6,2407.580046,0.189821,3.528760,386.121920,1
938,12687.539732,80.210264,2,3.621911,90.769248,20,1.742838,8.081684,0.052956,92.183566,4,3219.593826,0.102529,3.117138,211.042856,1
798,17096.054258,95.237798,3,2.275831,88.909091,2,3.037179,4.602210,0.000429,89.401572,8,1382.425137,0.369392,7.127131,137.895587,0
342,11888.598164,97.866090,4,2.176110,98.558137,16,4.759560,5.523854,0.078957,86.494673,6,2212.026803,0.424751,9.062119,449.881964,1
185,5779.348663,88.656798,4,2.550811,97.228449,20,2.042744,4.194801,0.030887,82.870177,8,1923.470263,0.207565,7.794478,216.973216,1
895,16794.172991,90.710849,0,1.296686,90.489302,5,0.814861,5.388975,0.076559,87.091309,2,1893.558673,0.136740,8.513124,238.146268,1
677,8020.456732,89.539668,5,3.353003,80.816351,5,2.671095,7.434539,0.094479,93.303972,8,3554.022104,0.234291,8.032454,229.595615,1
781,8879.312523,87.784172,1,2.138688,68.170702,21,1.428762,2.884884,0.097609,94.675548,0,2537.401337,0.216820,9.812329,180.118169,1
656,7470.595301,97.748491,3,4.335644,81.809429,18,1.073897,2.841655,0.089411,89.383631,4,1684.657499,0.280351,7.820244,273.801353,1
673,9953.225973,97.878670,3,3.904487,90.614080,19,2.952016,7.470160,0.020414,92.899945,1,4550.287380,0.205641,2.892057,271.317128,1
745,16351.272585,86.716327,3,3.247309,95.826769,14,4.579418,8.236649,0.019460,84.210822,0,4496.594752,0.235893,8.124386,263.500650,1
895,12790.787893,92.301395,4,2.138910,91.588480,18,4.176121,6.411733,0.062578,97.201326,2,4449.851694,0.463022,3.898624,466.519099,1
127,8073.219112,98.538151,0,1.444693,67.810677,1,0.911463,3.453128,0.054405,97.318729,6,2562.979769,0.233934,9.962199,235.900651,1
719,18167.451172,99.241170,4,3.992683,83.987453,7,3.829397,5.446055,0.000953,86.406559,2,1227.929814,0.414207,4.390054,112.151563,1
655,18193.727824,90.179181,4,2.688841,73.286938,6,1.149343,8.065404,0.039173,90.954245,9,1426.968072,0.350333,3.635144,171.374802,1
439,18058.676376,89.056496,5,1.511375,60.368227,7,1.453506,7.485865,0.090669,92.133241,9,2104.192319,0.235015,3.152944,388.598831,1
897,8581.943171,85.573886,2,1.378286,68.008837,12,4.600258,2.878924,0.089836,89.448601,8,1879.880016,0.427115,6.926632,336.343443,1
430,11768.590163,99.177437,0,1.244304,64.528826,21,4.555251,9.753177,0.020391,98.222843,2,4495.942481,0.338030,1.982990,480.693921,1
739,19774.844842,82.856286,3,3.997225,93.708765,14,0.843154,3.786911,0.038196,94.794339,5,4945.432722,0.103447,9.582039,377.774043,1
605,16580.187145,91.596592,1,1.530442,70.340250,11,0.320959,3.763116,0.056037,93.450210,1,4266.694649,0.127491,3.648814,177.696669,1
447,5407.511318,85.651005,3,2.869890,71.387919,14,1.465591,5.678858,0.085278,90.401864,7,3919.395611,0.401056,3.658605,148.257687,1
572,5978.068869,85.580166,4,2.531959,98.397463,13,2.908875,4.617945,0.053199,81.696947,9,3354.496560,0.278611,1.414595,308.303910,1
330,11958.970652,88.099372,0,3.108249,75.163469,6,4.384458,9.871888,0.096820,82.156428,4,4079.633197,0.262203,3.214158,366.105094,1
289,18638.303088,99.975859,0,4.447197,60.383426,16,0.594187,2.611918,0.079905,85.980177,1,4788.133249,0.158331,4.770814,166.254695,1
324,13080.526969,81.099326,0,4.404863,71.353846,4,2.074793,4.451514,0.095309,84.230445,6,3405.378680,0.162927,4.326458,340.677204,1
484,12467.187621,91.570836,2,2.529842,64.771983,19,1.358749,5.061777,0.073149,99.050619,2,1618.452976,0.419101,3.457179,446.011474,1
476,6582.105499,81.651443,3,0.569148,64.112342,9,0.074645,5.947672,0.087762,88.196250,4,1655.433269,0.431607,1.366695,391.027571,1
382,14851.701571,83.090417,2,2.418997,63.099492,18,3.942231,2.131251,0.083100,97.532109,8,3335.451213,0.324001,3.705232,365.676432,1
732,17331.547409,88.791259,5,3.227871,83.730379,17,4.066421,2.658897,0.025384,96.361594,0,2333.874159,0.218051,8.004978,415.732422,1
727,10706.300113,90.209203,1,3.009941,67.573909,23,1.106145,4.062477,0.022954,96.251405,1,4640.989501,0.473080,4.949131,141.633084,1
844,16634.177764,85.175848,5,3.431012,74.449712,9,0.756201,6.432017,0.086438,84.314151,4,3446.569335,0.349585,3.616978,181.532582,1
358,19467.149809,86.329143,4,1.193341,94.480709,1,0.722804,8.142173,0.008468,88.946436,3,3705.970454,0.418657,3.743129,115.239799,0
458,8056.496887,81.739340,2,3.409408,76.973526,5,2.319736,7.491963,0.040856,86.359040,0,1023.282840,0.101313,5.989938,157.991178,1
809,12849.944468,86.064396,2,1.321932,96.627654,2,1.232478,6.536199,0.082066,99.408220,6,2995.394208,0.280128,3.720634,465.272937,1
555,9307.069371,99.331169,5,3.877358,79.917522,18,2.556778,5.177863,0.081324,97.534886,8,2724.658886,0.448380,6.677176,188.857971,1
510,16892.816286,98.894148,4,2.025894,75.953465,4,1.924259,8.965556,0.013878,84.998473,0,3823.487427,0.235293,9.905091,364.838887,0
748,13663.900488,86.697566,0,3.694529,90.015557,6,1.054452,5.678180,0.048771,86.270407,7,2530.554641,0.390620,1.370588,376.626900,1
417,14518.736263,91.417079,4,0.715395,62.927004,6,3.755959,4.394022,0.047983,90.578185,8,4906.300128,0.363070,2.518631,358.130184,1
776,16968.712394,98.191908,3,2.335370,63.579135,9,0.751819,7.034681,0.032372,85.572116,1,3680.812726,0.160887,2.611968,321.568419,1
324,10939.557090,80.123676,5,3.672655,86.078949,0,3.994512,7.536920,0.091718,96.490599,0,3639.673333,0.409962,5.023633,294.452139,1
918,18726.351026,96.213671,4,1.520917,79.477629,10,2.807232,5.187762,0.065312,96.384626,5,4677.364579,0.145011,1.372768,267.968337,1
333,12995.433009,98.967391,0,4.078792,91.616610,22,4.160186,2.225146,0.098019,94.486809,6,4980.819336,0.391166,5.297694,466.759479,1
783,7369.322343,81.826515,4,3.338509,96.650833,6,0.023795,2.753052,0.006677,93.786204,1,1791.282757,0.496387,9.360323,103.805744,1
763,15438.486773,83.228954,2,3.144028,75.534675,5,3.745943,8.764791,0.039435,90.946030,4,4242.132573,0.483193,1.104077,121.395850,1
926,16898.920257,99.214926,1,2.090970,83.856401,5,0.257578,2.452383,0.083514,86.942245,4,1649.277981,0.420097,4.284450,297.004986,1
473,9751.425156,90.750803,2,2.671032,80.027865,12,4.750494,6.736157,0.042269,96.738769,6,2828.173812,0.313807,7.848044,232.204033,1
771,17857.688855,80.283933,1,3.188072,99.264426,15,3.513697,3.469675,0.026188,97.176643,0,1400.741617,0.369930,2.390451,263.292085,1
707,18592.148821,85.152640,4,2.626080,93.243376,12,1.600861,3.831410,0.099781,80.990189,9,3493.483914,0.391243,1.698031,499.139408,1
571,9153.567311,88.998873,3,3.642410,96.469508,1,1.599252,4.186672,0.087312,87.972388,7,2874.072654,0.103361,6.677007,410.053880,1
332,19752.822091,93.858178,4,2.451636,70.173604,18,4.307462,2.306331,0.054647,80.532552,4,3514.795793,0.140946,1.089558,450.963182,1
791,7110.672921,94.663208,0,1.410229,90.901057,18,4.514201,3.417882,0.056171,96.789548,2,3711.843010,0.338824,8.215934,247.429826,1
212,8030.235026,99.908430,4,1.462702,70.618929,18,4.457866,7.204000,0.000686,83.541865,8,3477.729000,0.102614,1.601675,195.824176,1
929,7763.372589,85.750224,1,0.526117,68.349701,17,4.043701,5.989737,0.098099,93.477335,2,2176.116490,0.463562,5.719188,407.196187,1
596,18409.845650,90.764402,2,1.854310,97.770646,5,4.095160,8.378633,0.080630,87.147516,6,4347.836629,0.295865,7.661149,423.030438,0
541,14814.388285,90.666471,3,3.870129,60.772177,1,2.863840,2.489937,0.003673,96.321309,9,3206.744798,0.203107,3.178099,319.959378,1
663,7281.564248,88.112905,4,4.073732,98.615548,18,0.141155,9.111186,0.017633,90.193738,6,2959.404693,0.257528,1.931861,458.376606,1
367,11604.851276,83.383238,4,1.411104,65.970476,5,0.433866,9.971188,0.082103,86.488038,9,4948.255217,0.440311,2.580605,486.930103,1
609,14229.470376,99.549131,2,4.815698,92.777523,19,3.247766,2.125920,0.008687,86.477413,7,2134.031627,0.470877,8.692152,288.408271,1
906,6251.961275,97.066344,3,2.760813,71.036902,22,2.005826,9.741121,0.094179,86.538545,9,3112.121220,0.146494,7.352023,189.066667,1
485,18236.245526,89.966661,5,4.626404,74.028093,21,2.836548,3.886902,0.099989,95.771584,7,3729.298314,0.411184,2.782882,306.845243,1
486,17054.053032,92.064908,4,3.680444,68.670308,14,1.155388,7.540345,0.088643,94.222312,3,1500.903732,0.331291,7.445087,495.813289,1
212,12578.101604,84.545221,4,3.750950,83.420562,5,3.247086,4.339868,0.073890,86.384282,0,2416.958897,0.334201,7.377564,217.170744,1
712,19506.899229,90.875741,5,0.882696,73.923822,2,1.214148,6.174503,0.048728,89.804162,3,4206.754864,0.411781,9.979526,347.039729,1
724,11266.414689,93.899403,1,1.489960,86.295722,10,2.304064,6.083348,0.008243,81.523068,5,1947.032938,0.189138,4.524004,377.593466,0
180,19761.654786,90.303341,1,0.539667,60.625893,7,2.393599,4.888844,0.073045,96.550005,9,2973.161460,0.312418,8.783681,185.571518,1
798,15018.799982,99.805703,0,3.722574,62.574995,21,0.888341,7.740374,0.039687,85.319096,5,3522.522424,0.227741,5.017984,335.383649,1
212,14520.069099,92.226833,2,2.049972,63.986446,17,4.381039,6.797092,0.057023,97.784503,5,3684.649413,0.137805,9.079842,225.802802,1
101,7489.323429,87.419474,3,4.039936,76.759747,16,2.629105,6.066216,0.029339,91.935934,6,3913.241768,0.142032,1.824404,441.683844,1
741,18228.916375,95.443041,4,2.025213,92.591847,18,4.333919,9.862714,0.024216,91.356403,0,4463.909268,0.154589,2.577814,385.901428,1
319,11412.345319,83.409250,4,4.187002,95.527116,18,1.312678,9.520075,0.032430,83.254375,9,2571.437772,0.345960,8.649589,430.506571,1
665,7433.501087,87.690316,0,1.088142,69.792430,23,0.861680,9.643487,0.081383,81.390707,0,3826.527704,0.142332,8.373703,179.872958,1
954,5189.112800,86.939179,4,1.280179,82.974789,20,0.090083,9.050592,0.042649,91.052332,6,3928.698591,0.328042,3.748904,113.829882,1
835,13396.335255,88.636142,2,2.033944,90.734600,16,0.469323,4.041243,0.031171,89.359782,3,2201.096521,0.335319,6.371185,440.210274,1
324,12910.994332,95.635597,0,2.338193,71.553177,3,0.737353,4.799808,0.043297,82.393661,5,4872.631801,0.461559,4.444297,254.701680,1
484,15790.304336,89.683461,2,2.069163,76.360309,6,0.394278,3.848437,0.003229,96.711754,5,4460.876694,0.350551,1.092856,171.888965,0
502,18353.870795,95.880289,0,3.936412,80.958968,4,4.484396,9.889415,0.089060,88.344802,8,2159.445315,0.494235,1.234937,136.758146,1
737,6191.098770,91.529778,4,0.936281,65.394994,15,4.557192,3.221295,0.055176,85.209156,1,3700.274707,0.112397,1.488307,306.600322,1
229,15972.447355,86.841389,0,2.080477,61.039292,5,4.686813,4.932094,0.010483,95.765442,3,3871.202538,0.381658,6.346649,160.051181,1
152,7811.179161,96.199575,1,4.267580,66.112232,13,4.799304,3.592355,0.028841,98.261283,3,2725.934545,0.110592,3.513050,326.676810,1
783,17872.655797,84.765793,3,0.800587,85.074145,19,2.459175,3.787630,0.098355,86.119254,6,4454.973144,0.391751,2.295535,390.922617,1
829,17285.952708,84.487660,4,4.740546,62.944730,1,2.650123,3.976703,0.059306,95.518998,0,3760.917414,0.254340,9.470180,314.023269,1
771,13111.906325,90.090058,5,4.938426,67.587855,17,0.654152,7.117365,0.029140,93.050393,4,3632.618741,0.344523,2.091868,461.479913,1
809,15653.641979,85.216985,3,0.898557,73.514155,17,0.685260,2.608395,0.042635,99.794556,3,1883.361489,0.223815,7.065835,162.227850,1
515,9715.251698,80.181741,4,1.810726,63.114803,12,3.863782,6.580239,0.025847,84.079854,1,2631.369245,0.163642,9.047442,297.581389,1
346,12067.518484,92.965951,3,2.175803,67.667971,17,4.278645,8.554290,0.003180,99.213580,4,2735.689957,0.389405,2.474467,165.276184,1
935,17324.553466,90.221876,1,3.993761,96.450792,16,3.923572,8.132190,0.084203,86.305441,8,3934.644386,0.461848,2.932567,450.360771,1
538,11888.977958,88.910356,3,3.181671,60.771965,12,4.172879,3.209374,0.029248,88.239086,7,3473.578181,0.173433,6.164322,472.895711,1
302,10366.973980,99.339370,0,3.399646,86.137277,11,1.382852,9.317854,0.083841,87.176516,8,1343.442363,0.468281,5.576038,259.998353,1
283,12413.186709,91.423984,3,3.908794,75.376357,2,2.330329,8.160723,0.047856,85.369014,6,2230.791808,0.156073,5.689247,222.299303,1
222,17423.738787,97.268632,4,1.030905,86.905950,21,2.295997,2.042420,0.018289,93.864452,9,2892.190018,0.394265,5.992103,211.726438,1
500,10028.120711,82.789005,5,4.249443,83.547669,6,4.976417,7.898989,0.080187,91.782906,6,3946.931783,0.483778,9.549126,443.890938,1
866,7606.423897,91.384129,5,3.675289,68.939950,0,4.745890,7.899373,0.037711,86.113839,1,3974.276520,0.158948,1.484542,372.976770,1
393,15680.210305,97.359593,2,3.098038,93.888380,4,2.992431,5.974529,0.070773,82.644249,2,2962.173234,0.274036,7.844037,452.237222,1
379,17389.673191,91.662115,3,4.503809,79.677615,20,0.689866,2.367859,0.083723,86.347513,9,1467.729529,0.234983,3.092558,147.006732,1
936,6509.562178,94.360284,5,3.651379,92.901441,0,1.292980,6.639248,0.096299,87.624626,7,2171.613613,0.255391,4.363099,290.411171,1
983,8598.111691,87.440871,3,1.407650,76.240501,3,1.818808,8.125974,0.008581,87.613069,1,2018.769529,0.401256,1.803620,370.471638,1
709,7129.579846,81.848990,5,2.433854,99.387422,0,4.366058,4.166992,0.000839,87.145191,6,4124.105641,0.364476,5.010641,458.836304,0
297,10219.121174,89.158006,3,2.723193,90.819574,12,0.853162,7.336546,0.054842,80.974450,5,1719.945256,0.487475,8.237973,252.807686,1
610,11755.264684,87.889588,4,0.748479,98.638008,13,1.098735,4.831410,0.026424,89.280662,9,2859.684890,0.174192,1.888663,225.236029,1
851,16232.395054,97.341204,3,4.795869,80.573059,14,1.746923,6.590839,0.046910,96.724162,3,3682.875214,0.317304,3.480432,465.186284,1
243,14767.213773,84.879906,4,1.078598,78.947645,16,4.634551,5.076526,0.007266,83.607326,3,4859.144612,0.279650,4.357555,119.013308,1
708,14313.928512,99.334685,4,3.638576,90.218152,11,2.519060,4.430092,0.050159,82.913147,2,4996.962321,0.467542,1.935093,291.838196,1
300,10285.624199,99.162762,2,2.778040,95.211651,6,3.234180,8.847316,0.012486,89.437021,5,4811.688574,0.104248,7.860851,283.450624,0
223,17621.713296,84.952633,5,0.615345,98.565832,22,1.936117,8.030706,0.083859,87.412060,2,3872.969381,0.495668,8.082523,158.422566,1
286,12069.307511,86.961039,0,4.661364,72.982076,18,0.942611,4.763593,0.075949,91.225613,8,3985.763332,0.291894,8.523055,257.980044,1
425,19686.574070,97.911115,4,4.333266,91.948183,22,1.114003,5.477053,0.007407,98.941486,3,4036.840390,0.350216,6.255066,389.039896,1
563,14512.132074,99.332444,5,2.859161,68.425824,2,4.013356,7.533627,0.083635,95.217725,3,4450.419506,0.244021,5.565149,246.747378,1
448,6893.971123,88.868782,1,1.530241,81.822974,17,4.467410,8.488630,0.032496,93.741163,1,4807.141851,0.441011,3.362972,223.864192,1
870,15142.663431,86.419941,3,1.047303,67.193926,3,2.465378,7.474730,0.035286,88.318739,1,2782.824578,0.324795,6.896422,412.758199,1
759,9876.560231,90.521880,1,2.135266,73.895894,2,1.784973,6.327453,0.017980,85.747197,6,2666.043512,0.365124,5.001071,495.486164,1
863,15294.907950,93.755384,3,1.649427,97.254335,11,4.039176,9.635087,0.083530,90.805282,4,2841.857850,0.359562,9.736988,411.740950,1
502,6044.617222,85.469490,2,2.780110,65.843628,22,3.365474,8.193149,0.040471,97.708871,2,3639.268686,0.245593,9.713615,438.537315,1
445,7623.221558,94.729463,4,4.848842,85.296036,11,0.204370,2.924735,0.004884,97.534850,5,4101.781585,0.130396,9.146846,475.800300,1
610,17836.058884,81.033147,0,3.087291,83.718171,16,1.753704,6.465113,0.096625,88.910299,5,4482.177564,0.423082,4.240802,420.708986,1
246,8407.693355,80.985890,4,4.504690,64.829534,5,3.410865,5.276453,0.025589,84.924407,0,2824.843017,0.215886,4.311752,492.141716,1
247,17555.616879,87.725754,3,3.428955,73.039162,14,2.868399,8.359485,0.093618,84.506889,2,2453.490505,0.439572,8.674058,398.913702,1
963,9189.141327,87.069464,0,2.638609,82.519260,1,4.890337,2.357304,0.030124,80.679768,4,4933.410459,0.343457,7.562214,364.609020,1
810,14643.228651,86.312664,4,4.345734,67.487144,7,4.330577,5.285789,0.083143,96.853285,6,1927.550484,0.241482,7.339249,377.339420,1
919,15412.258603,89.820395,0,2.621156,92.024946,13,0.298692,4.546211,0.066422,85.296761,3,1888.019341,0.337699,3.516499,460.032731,1
588,12689.821297,86.414672,3,4.408827,98.886260,4,3.628845,3.129488,0.086128,87.179983,7,3861.629819,0.358197,8.500138,373.203260,1
739,9579.660150,83.845158,2,1.812095,68.590376,2,1.681633,5.030433,0.097612,96.184323,2,1718.629182,0.382673,6.214785,404.482068,1
650,8189.665646,86.189391,2,1.079659,67.476479,9,3.410414,7.382402,0.087148,82.400481,5,2597.635999,0.428935,5.021790,186.403973,1
437,5497.840318,99.498085,4,4.348915,78.197403,6,3.086123,4.893423,0.040367,89.224682,5,2169.547289,0.163902,8.788799,465.059845,1
971,9559.196019,88.222268,1,3.143368,89.910611,10,2.515251,6.640053,0.081450,82.446828,8,1674.841827,0.477658,4.547888,278.885297,1
740,14797.441858,88.894256,3,4.500916,71.264024,14,4.264748,6.742494,0.071165,88.836971,3,3318.828956,0.264336,6.885332,164.426932,1
878,19074.572277,91.530900,4,4.720222,60.795196,1,3.543449,6.696889,0.006160,80.942791,6,2494.045963,0.444180,5.193147,419.914877,1
572,18068.067234,99.666815,4,0.741328,81.648825,4,4.447776,6.236255,0.092976,90.352457,9,2848.936691,0.188192,6.334640,242.557207,0
250,16490.971648,84.832026,2,2.754362,98.264023,10,1.408019,2.935906,0.046596,95.914194,0,1783.452019,0.111612,1.364918,173.647657,0
514,16826.710149,93.625642,0,2.187340,75.651074,7,1.740638,3.747647,0.013445,93.525933,0,4071.467211,0.329338,5.150036,202.500464,0
397,14974.773552,94.319694,3,3.316363,76.805382,12,3.109757,8.400537,0.042538,90.183380,1,2258.848334,0.229867,6.008422,113.979592,1
710,8904.302863,92.146488,0,4.071160,98.756069,10,4.832322,6.018924,0.060314,96.575174,3,2370.872716,0.493785,5.434474,136.249193,1
362,18607.925461,81.771567,5,1.762656,87.784304,16,1.857910,7.648611,0.057295,84.555759,5,2008.615848,0.141781,8.626693,337.049894,1
863,15060.984679,93.537446,5,3.005593,88.766877,14,0.161468,6.559273,0.057479,96.615926,3,2737.614288,0.118921,3.800116,446.487131,1
243,13406.609465,81.281894,3,3.689279,82.508080,0,2.229440,2.309522,0.025584,85.527270,5,2854.306509,0.118007,8.956689,279.412165,1
445,6664.842038,91.922853,1,1.104940,98.984368,18,2.719648,8.369710,0.063270,87.249727,1,3118.667665,0.186749,4.631158,350.423257,1
723,11705.833157,94.791624,5,4.163301,87.554659,15,4.004937,2.514594,0.090741,82.568604,8,4870.273128,0.331676,7.250741,423.893240,1
671,11905.374068,84.219398,2,3.227493,95.801310,18,3.643002,9.545392,0.038867,82.035095,2,4618.767232,0.302225,1.780505,242.707564,1
980,17968.454143,96.832440,1,4.772918,87.975155,12,4.823313,3.723015,0.063058,98.642230,6,3437.570524,0.240030,2.801387,361.725628,1
101,13199.723303,80.607076,4,2.027880,89.404633,22,3.913414,6.099249,0.024399,83.799565,0,1155.613871,0.135517,7.850494,240.172970,1
996,10706.008235,96.876257,5,0.986657,71.616437,21,1.493142,2.508704,0.004828,86.665923,7,3449.041364,0.193495,1.110958,357.086142,1
403,19652.004928,89.206581,2,2.779255,72.139148,22,3.206902,9.159459,0.058573,90.583034,3,1358.674427,0.173659,9.716750,187.043088,1
